timestamp,carbon_intensity,renewable_pct,production_mw,consumption_mw,solar_mw,wind_mw,hydro_mw,gas_mw,coal_mw,import_es_mw,import_fr_mw,export_es_mw,export_fr_mw,temperature_c,wind_speed_ms,cloud_cover_pct,humidity_pct,pressure_hpa,hour,day_of_week,day_of_year,month,year,green_score,demand_signal,grid_balance_mw,self_sufficiency_pct
2024-10-10 22:00:00,28.0,99.0,5779.1,5153.7,0.0,1809.4,1389.7,719.9,265.2,380.9,234.1,0.0,20.1,8.0,6.5,36.2,38.7,1005.1,22,3,284,10,2024,100.0,-1,625.3,112.1
2024-10-10 23:00:00,28.0,99.0,5124.8,5043.3,0.0,1511.6,1328.8,696.2,247.1,54.2,66.5,34.9,10.0,12.3,5.5,63.3,56.2,1006.9,23,3,284,10,2024,100.0,0,81.4,101.6
2024-10-11 00:00:00,28.0,99.0,4558.3,4958.2,25.5,1400.8,1138.4,638.7,247.5,17.9,2.8,279.6,152.6,8.6,0.9,28.5,60.7,1008.6,0,4,285,10,2024,100.0,1,-399.9,91.9
2024-10-11 01:00:00,28.0,99.0,4507.3,4750.2,31.3,1229.8,1122.0,640.0,276.9,0.0,0.0,167.7,95.4,12.7,5.8,61.5,61.2,1009.8,1,4,285,10,2024,100.0,1,-243.0,94.9
2024-10-11 02:00:00,28.0,99.0,4289.7,4993.1,0.0,1261.4,959.8,583.2,205.0,31.1,23.9,421.8,261.7,15.2,11.0,33.5,69.7,1005.0,2,4,285,10,2024,100.0,1,-703.3,85.9
2024-10-11 03:00:00,28.0,99.0,4017.1,4650.4,0.0,962.1,1067.2,466.5,197.6,0.0,0.3,335.1,255.6,16.6,6.1,44.5,40.3,1010.3,3,4,285,10,2024,100.0,1,-633.2,86.4
2024-10-11 04:00:00,28.0,99.0,5173.9,4808.1,0.0,1541.7,1165.4,671.6,285.3,223.6,187.9,0.0,19.6,15.7,3.2,80.3,51.8,1005.6,4,4,285,10,2024,100.0,0,365.8,107.6
2024-10-11 05:00:00,28.0,99.0,5046.2,4806.2,30.5,1431.3,1215.4,765.2,269.4,164.3,83.8,10.4,0.0,15.6,3.7,20.7,44.7,999.6,5,4,285,10,2024,100.0,0,240.0,105.0
2024-10-11 06:00:00,28.0,99.0,4386.2,4745.4,23.6,1334.5,1073.1,559.4,245.7,43.9,17.6,253.6,162.0,15.1,1.1,22.1,35.8,1015.1,6,4,285,10,2024,100.0,1,-359.2,92.4
2024-10-11 07:00:00,28.0,99.0,4711.8,5508.4,238.0,1307.8,1213.4,629.8,218.7,0.0,0.0,489.5,313.3,17.1,3.9,94.5,32.1,1003.4,7,4,285,10,2024,100.0,1,-796.5,85.5
2024-10-11 08:00:00,28.0,99.0,5386.1,6007.3,556.0,1607.0,1323.0,643.0,253.6,0.0,0.0,360.7,255.3,14.2,9.9,46.4,58.4,1009.2,8,4,285,10,2024,100.0,1,-621.2,89.7
2024-10-11 09:00:00,28.0,99.0,5583.0,5932.4,674.9,1971.8,1326.7,824.6,255.6,2.5,0.0,254.7,135.0,15.3,7.2,30.8,55.5,1014.4,9,4,285,10,2024,100.0,1,-349.4,94.1
2024-10-11 10:00:00,28.0,99.0,7055.4,6277.4,1188.8,2098.6,1830.6,982.4,323.0,434.2,300.4,1.3,8.9,12.4,0.0,41.7,43.6,1006.2,10,4,285,10,2024,100.0,-1,778.0,112.4
2024-10-11 11:00:00,28.0,99.0,6525.4,6879.0,1149.7,1899.8,1502.5,856.8,319.1,18.4,0.0,230.5,119.2,13.7,7.0,57.9,45.3,993.9,11,4,285,10,2024,100.0,1,-353.7,94.9
2024-10-11 12:00:00,28.0,99.0,7161.9,6827.5,1266.4,2159.2,1842.5,986.8,359.0,162.1,110.5,0.0,0.0,13.1,8.3,100.0,48.0,1002.0,12,4,285,10,2024,100.0,0,334.4,104.9
2024-10-11 13:00:00,28.0,99.0,7157.4,6737.5,1242.0,1859.5,1825.7,1116.7,308.7,307.4,183.3,0.0,5.4,13.9,6.8,0.0,59.6,1003.5,13,4,285,10,2024,100.0,0,419.9,106.2
2024-10-11 14:00:00,28.0,99.0,7122.1,6770.1,1056.6,2099.0,1763.7,1013.1,357.1,259.1,157.1,0.0,0.0,9.2,4.6,79.1,45.2,1005.2,14,4,285,10,2024,100.0,0,352.0,105.2
2024-10-11 15:00:00,28.0,99.0,7793.3,7116.6,946.0,2331.8,1951.7,1187.1,364.2,431.7,256.5,17.6,0.0,6.0,7.4,10.6,42.3,1009.3,15,4,285,10,2024,100.0,-1,676.6,109.5
2024-10-11 16:00:00,28.0,99.0,7632.2,6807.7,681.8,2308.3,1876.3,997.3,389.5,461.2,355.7,0.0,5.4,5.1,11.9,13.8,54.9,1010.5,16,4,285,10,2024,100.0,-1,824.5,112.1
2024-10-11 17:00:00,28.0,99.0,7282.4,6613.6,374.2,2285.4,1745.9,1011.7,378.7,431.7,297.0,0.0,7.8,6.6,4.2,60.9,56.7,1002.6,17,4,285,10,2024,100.0,-1,668.7,110.1
2024-10-11 18:00:00,28.0,99.0,7727.6,6068.9,0.0,2355.8,1841.4,1021.6,376.2,978.0,642.7,0.0,0.0,7.8,7.6,24.6,27.9,999.4,18,4,285,10,2024,100.0,-1,1658.7,127.3
2024-10-11 19:00:00,28.0,99.0,6815.8,6225.1,96.7,1935.8,1623.8,936.7,356.0,334.8,210.9,37.0,0.0,5.4,1.3,67.1,49.5,1002.6,19,4,285,10,2024,100.0,-1,590.8,109.5
2024-10-11 20:00:00,28.0,99.0,6260.4,6047.8,0.0,1699.3,1469.7,863.9,287.3,157.1,109.7,0.0,29.0,8.0,1.1,11.1,52.7,1009.2,20,4,285,10,2024,100.0,0,212.6,103.5
2024-10-11 21:00:00,28.0,99.0,6536.3,5402.4,0.0,2056.3,1704.5,980.8,328.4,660.9,442.3,28.4,27.4,7.6,4.6,33.0,51.1,1009.7,21,4,285,10,2024,100.0,-1,1133.8,121.0
2024-10-11 22:00:00,28.0,99.0,5724.9,5298.2,0.0,1659.2,1480.4,848.9,255.3,278.5,198.4,0.0,0.0,7.7,8.6,0.0,64.0,1007.6,22,4,285,10,2024,100.0,0,426.6,108.1
2024-10-11 23:00:00,28.0,99.0,5705.8,4853.8,0.0,1739.3,1407.1,825.9,305.1,502.9,329.9,0.0,0.0,10.6,5.2,100.0,39.3,1004.1,23,4,285,10,2024,100.0,-1,852.0,117.6
2024-10-12 00:00:00,28.0,99.0,4928.4,4903.3,64.9,1621.2,1052.6,603.1,233.4,29.6,8.5,0.0,31.7,13.7,11.0,0.0,45.3,1000.2,0,5,286,10,2024,100.0,0,25.1,100.5
2024-10-12 01:00:00,28.0,99.0,3856.9,4759.4,77.6,1183.2,917.6,560.0,178.6,8.1,0.0,542.4,369.3,11.9,6.8,48.8,51.6,997.8,1,5,286,10,2024,100.0,1,-902.5,81.0
2024-10-12 02:00:00,28.0,99.0,4114.7,4507.8,27.6,1087.2,1072.9,482.6,180.9,2.0,14.7,199.8,139.4,12.4,2.0,39.6,56.8,991.7,2,5,286,10,2024,100.0,1,-393.1,91.3
2024-10-12 03:00:00,28.0,99.0,4803.2,4130.3,2.5,1472.0,1200.0,701.6,291.5,413.8,266.0,0.0,7.6,10.1,4.5,56.0,35.7,1006.8,3,5,286,10,2024,100.0,-1,672.8,116.3
2024-10-12 04:00:00,28.0,99.0,4386.2,4568.9,0.0,1292.5,1024.5,636.2,188.9,17.1,25.6,89.7,40.6,13.9,8.7,60.2,64.8,1004.1,4,5,286,10,2024,100.0,0,-182.7,96.0
2024-10-12 05:00:00,28.0,99.0,4771.9,5034.2,0.0,1298.4,1162.2,693.1,230.3,0.0,0.0,131.0,78.4,16.9,7.5,92.2,48.7,1014.6,5,5,286,10,2024,100.0,1,-262.3,94.8
2024-10-12 06:00:00,28.0,99.0,5256.8,5412.2,8.5,1668.9,1372.1,763.9,255.6,89.4,0.0,88.4,64.2,16.3,8.7,0.0,49.4,1006.1,6,5,286,10,2024,100.0,0,-155.3,97.1
2024-10-12 07:00:00,28.0,99.0,5300.3,5344.3,229.0,1622.9,1470.6,835.9,237.4,0.0,0.0,1.5,0.0,18.7,10.6,62.1,50.2,1001.1,7,5,286,10,2024,100.0,0,-44.0,99.2
2024-10-12 08:00:00,28.0,99.0,5371.1,6122.7,458.8,1792.6,1424.7,770.6,228.5,30.6,4.5,434.2,291.4,14.1,12.0,8.3,50.0,1003.5,8,5,286,10,2024,100.0,1,-751.5,87.7
2024-10-12 09:00:00,28.0,99.0,5996.9,6469.1,781.2,1802.2,1475.4,851.5,283.0,31.4,8.9,228.8,164.6,14.2,4.9,36.7,62.4,1004.7,9,5,286,10,2024,100.0,1,-472.2,92.7
2024-10-12 10:00:00,28.0,99.0,6418.2,6567.6,940.3,1857.6,1526.7,911.1,336.3,0.0,24.8,84.4,55.7,14.1,11.2,9.9,57.0,998.4,10,5,286,10,2024,100.0,0,-149.4,97.7
2024-10-12 11:00:00,28.0,99.0,6635.7,6375.9,1219.5,2024.5,1611.5,873.6,356.2,156.4,131.3,32.2,0.0,12.3,0.9,57.3,36.6,1005.8,11,5,286,10,2024,100.0,0,259.8,104.1
2024-10-12 12:00:00,28.0,99.0,6672.9,7010.0,1284.9,1974.7,1761.5,967.6,341.7,0.0,0.0,175.8,136.5,13.4,10.7,8.1,61.1,990.8,12,5,286,10,2024,100.0,1,-337.1,95.2
2024-10-12 13:00:00,28.0,99.0,7199.5,6829.9,1282.8,2282.6,1789.3,978.4,312.5,222.6,115.7,39.8,0.0,6.2,4.8,42.1,56.6,1016.7,13,5,286,10,2024,100.0,0,369.6,105.4
2024-10-12 14:00:00,28.0,99.0,7422.9,6857.6,1143.6,2236.6,1675.7,1135.7,364.2,337.2,212.3,0.0,37.7,12.4,7.4,70.6,55.1,1018.0,14,5,286,10,2024,100.0,0,565.3,108.2
2024-10-12 15:00:00,28.0,99.0,7095.9,7067.8,876.0,2066.9,1626.6,961.7,409.9,42.6,22.6,0.0,4.7,9.3,9.7,56.5,60.9,1011.9,15,5,286,10,2024,100.0,0,28.1,100.4
2024-10-12 16:00:00,28.0,99.0,7191.8,6942.1,633.4,2176.7,1720.8,972.0,355.1,159.0,97.5,20.0,0.0,8.2,3.3,46.7,42.3,1008.3,16,5,286,10,2024,100.0,0,249.7,103.6
2024-10-12 17:00:00,28.0,99.0,7098.3,6758.0,345.1,2159.5,1556.7,1013.3,325.0,178.1,134.5,0.0,0.0,9.0,9.7,48.9,64.1,1009.0,17,5,286,10,2024,100.0,0,340.3,105.0
2024-10-12 18:00:00,28.0,99.0,6539.8,6557.7,45.4,1983.2,1700.0,866.1,306.4,21.3,17.7,53.8,0.0,5.2,6.1,65.3,56.8,1001.9,18,5,286,10,2024,100.0,0,-17.9,99.7
2024-10-12 19:00:00,28.0,99.0,6785.9,6096.9,20.3,2008.8,1866.4,925.0,324.2,406.2,273.6,23.1,49.6,5.1,7.1,83.3,52.2,1002.0,19,5,286,10,2024,100.0,-1,689.0,111.3
2024-10-12 20:00:00,28.0,99.0,6454.6,5452.3,56.7,1945.2,1682.6,936.5,342.5,607.5,405.2,18.4,0.0,10.9,0.9,17.1,41.6,1007.4,20,5,286,10,2024,100.0,-1,1002.3,118.4
2024-10-12 21:00:00,28.0,99.0,5847.6,5989.3,24.8,1700.6,1537.6,865.8,275.6,10.3,33.2,84.0,51.3,8.5,5.6,100.0,58.4,1006.5,21,5,286,10,2024,100.0,0,-141.7,97.6
2024-10-12 22:00:00,28.0,99.0,5228.6,5106.2,46.5,1591.8,1378.1,755.8,295.9,43.6,58.1,0.0,14.5,8.3,8.5,56.6,44.1,999.5,22,5,286,10,2024,100.0,0,122.4,102.4
2024-10-12 23:00:00,28.0,99.0,5364.0,4780.4,0.0,1521.6,1247.8,711.1,256.6,353.9,221.6,14.2,0.0,10.1,6.3,22.0,49.7,1005.8,23,5,286,10,2024,100.0,-1,583.6,112.2
2024-10-13 00:00:00,28.0,99.0,5092.2,4469.2,0.0,1453.4,1259.6,761.5,260.4,346.0,278.1,7.4,0.0,11.6,7.8,42.4,39.5,998.4,0,6,287,10,2024,100.0,-1,623.0,113.9
2024-10-13 01:00:00,28.0,99.0,4728.6,4677.3,57.9,1605.1,1184.1,566.1,207.7,49.7,39.0,65.2,31.3,10.7,11.7,52.8,34.3,1011.0,1,6,287,10,2024,100.0,0,51.3,101.1
2024-10-13 02:00:00,28.0,99.0,4562.7,4608.6,98.3,1319.3,1270.6,581.9,254.6,0.0,0.0,60.0,25.6,12.4,9.5,0.0,58.3,1001.1,2,6,287,10,2024,100.0,0,-45.8,99.0
2024-10-13 03:00:00,28.0,99.0,4666.3,4612.0,13.3,1437.6,1115.0,673.2,239.7,28.7,11.6,0.0,30.8,13.9,6.6,38.5,59.1,1014.6,3,6,287,10,2024,100.0,0,54.3,101.2
2024-10-13 04:00:00,28.0,99.0,4524.4,5120.4,0.0,1203.0,1182.6,601.1,290.8,22.4,25.5,413.6,245.5,14.5,3.0,77.7,62.4,1008.0,4,6,287,10,2024,100.0,1,-596.0,88.4
2024-10-13 05:00:00,28.0,99.0,4444.0,5109.5,21.3,1300.4,1054.5,615.0,220.5,0.0,0.0,393.3,279.0,19.4,11.7,46.8,61.4,1003.1,5,6,287,10,2024,100.0,1,-665.5,87.0
2024-10-13 06:00:00,28.0,99.0,4919.7,4955.8,0.0,1560.4,1139.8,729.8,224.0,3.6,0.7,0.0,23.5,13.2,9.3,98.1,40.4,999.3,6,6,287,10,2024,100.0,0,-36.1,99.3
2024-10-13 07:00:00,28.0,99.0,5140.2,5987.1,240.9,1579.1,1200.6,700.0,260.7,0.0,0.0,537.3,352.3,16.1,5.1,10.8,60.4,1002.0,7,6,287,10,2024,100.0,1,-846.9,85.9
2024-10-13 08:00:00,28.0,99.0,5592.1,5436.3,507.1,1521.9,1273.8,763.5,262.0,88.2,98.0,8.1,0.0,12.1,4.0,36.2,66.1,1001.8,8,6,287,10,2024,100.0,0,155.7,102.9
2024-10-13 09:00:00,28.0,99.0,6247.6,6082.8,761.1,1812.9,1553.1,817.6,349.2,102.7,32.5,61.7,0.0,12.9,6.9,40.0,34.5,1009.4,9,6,287,10,2024,100.0,0,164.8,102.7
2024-10-13 10:00:00,28.0,99.0,6051.6,6224.7,911.0,1904.6,1570.5,867.5,216.0,0.0,0.9,102.7,50.3,16.6,4.1,68.2,34.5,1005.5,10,6,287,10,2024,100.0,0,-173.1,97.2
2024-10-13 11:00:00,28.0,99.0,6799.7,6737.4,1179.0,1930.8,1891.2,986.9,347.1,29.0,31.5,0.0,0.0,11.5,8.8,71.5,34.6,997.6,11,6,287,10,2024,100.0,0,62.2,100.9
2024-10-13 12:00:00,28.0,99.0,6709.9,6991.9,1198.9,2060.6,1734.1,1018.1,344.7,18.7,22.9,125.2,93.0,10.6,2.0,41.3,39.8,1010.4,12,6,287,10,2024,100.0,0,-282.0,96.0
2024-10-13 13:00:00,28.0,99.0,7041.9,6860.0,1250.0,2136.4,1697.2,908.4,328.0,82.7,96.6,20.2,6.0,6.8,6.5,100.0,34.8,999.1,13,6,287,10,2024,100.0,0,181.9,102.7
2024-10-13 14:00:00,28.0,99.0,7889.6,7252.1,1242.0,2211.1,2051.3,1045.3,424.4,363.2,266.8,0.0,16.0,7.6,1.8,38.2,46.4,1007.5,14,6,287,10,2024,100.0,-1,637.5,108.8
2024-10-13 15:00:00,28.0,99.0,7628.0,7006.9,998.2,2356.0,1968.9,1002.6,400.5,339.1,262.3,0.0,0.0,5.5,1.4,0.0,65.5,995.0,15,6,287,10,2024,100.0,-1,621.2,108.9
2024-10-13 16:00:00,28.0,99.0,7494.0,7189.9,668.1,2321.5,1861.5,981.3,382.3,198.6,124.7,0.0,32.4,6.6,6.7,71.9,56.7,1004.9,16,6,287,10,2024,100.0,0,304.1,104.2
2024-10-13 17:00:00,28.0,99.0,6834.7,6871.5,282.1,2041.8,1630.6,1020.9,288.4,6.6,0.0,0.0,2.8,4.6,9.2,34.2,56.0,1000.7,17,6,287,10,2024,100.0,0,-36.8,99.5
2024-10-13 18:00:00,28.0,99.0,6994.7,6286.9,0.0,2123.9,1618.6,904.8,320.3,402.6,292.3,0.0,4.7,4.8,9.7,85.0,61.1,1012.2,18,6,287,10,2024,100.0,-1,707.8,111.3
2024-10-13 19:00:00,28.0,99.0,6169.6,6363.8,44.5,1781.5,1480.4,815.3,363.2,8.4,26.8,100.1,76.9,5.6,1.7,0.0,33.6,1010.7,19,6,287,10,2024,100.0,0,-194.2,96.9
2024-10-13 20:00:00,28.0,99.0,6398.7,5645.1,0.0,1894.9,1606.5,890.0,320.1,440.7,329.5,0.0,16.5,7.7,3.4,20.1,37.2,1007.3,20,6,287,10,2024,100.0,-1,753.5,113.3
2024-10-13 21:00:00,28.0,99.0,5650.9,5639.8,0.0,1715.0,1517.1,747.9,322.1,4.1,0.0,0.0,8.2,8.7,6.3,61.7,62.7,1002.1,21,6,287,10,2024,100.0,0,11.1,100.2
2024-10-13 22:00:00,28.0,99.0,5768.0,5326.4,57.6,1828.9,1381.6,861.5,248.2,223.2,188.1,0.0,4.4,9.4,7.9,47.8,44.1,1005.3,22,6,287,10,2024,100.0,0,441.6,108.3
2024-10-13 23:00:00,28.0,99.0,5295.2,4827.4,0.0,1632.1,1333.7,756.0,237.2,335.6,200.1,25.9,0.0,11.6,5.3,54.2,55.9,1003.4,23,6,287,10,2024,100.0,-1,467.8,109.7
2024-10-14 00:00:00,28.0,99.0,4598.8,4282.1,0.0,1341.7,1188.8,622.3,216.5,168.3,89.1,34.9,0.0,9.5,9.5,11.6,45.7,1006.8,0,0,288,10,2024,100.0,0,316.7,107.4
2024-10-14 01:00:00,28.0,99.0,4807.8,4995.5,9.9,1411.9,1150.0,735.5,249.6,33.7,38.3,81.3,88.6,12.2,8.9,28.8,37.1,1008.1,1,0,288,10,2024,100.0,0,-187.7,96.2
2024-10-14 02:00:00,28.0,99.0,5137.3,4700.5,0.0,1552.8,1190.5,761.3,285.0,292.4,158.4,0.0,0.0,14.6,4.3,37.2,53.1,996.7,2,0,288,10,2024,100.0,-1,436.7,109.3
2024-10-14 03:00:00,28.0,99.0,4443.2,4645.8,0.0,1310.8,1109.4,696.0,207.7,0.0,29.5,134.8,90.7,13.7,7.5,67.0,66.4,1006.7,3,0,288,10,2024,100.0,0,-202.6,95.6
2024-10-14 04:00:00,28.0,99.0,4797.6,4765.3,0.0,1437.5,1119.3,571.7,290.7,38.4,0.0,51.6,3.3,15.1,8.8,100.0,65.4,1011.1,4,0,288,10,2024,100.0,0,32.3,100.7
2024-10-14 05:00:00,28.0,99.0,4112.1,5185.4,0.0,981.6,912.2,572.9,221.8,0.0,20.4,655.9,409.7,15.7,5.8,100.0,58.3,1011.1,5,0,288,10,2024,100.0,1,-1073.3,79.3
2024-10-14 06:00:00,28.0,99.0,5070.3,5724.5,0.0,1438.1,1381.6,691.5,242.9,44.3,0.0,391.6,267.5,16.6,10.7,96.7,54.4,1008.7,6,0,288,10,2024,100.0,1,-654.2,88.6
2024-10-14 07:00:00,28.0,99.0,5090.6,5706.1,216.5,1691.9,1227.6,707.1,254.2,0.0,0.0,355.6,245.8,18.0,8.6,53.7,43.7,1005.5,7,0,288,10,2024,100.0,1,-615.5,89.2
2024-10-14 08:00:00,28.0,99.0,5536.4,5888.2,523.5,1702.6,1419.8,789.4,274.7,0.0,0.0,233.6,140.2,15.3,9.2,66.7,43.7,1006.3,8,0,288,10,2024,100.0,1,-351.8,94.0
2024-10-14 09:00:00,28.0,99.0,6166.6,6179.2,773.0,1899.4,1562.2,877.5,308.5,0.0,0.0,35.1,15.0,15.5,3.5,78.1,47.8,1018.5,9,0,288,10,2024,100.0,0,-12.6,99.8
2024-10-14 10:00:00,28.0,99.0,6320.1,6487.4,971.4,1939.0,1488.0,906.7,298.0,35.5,0.0,86.9,81.5,12.8,5.9,100.0,61.5,1007.9,10,0,288,10,2024,100.0,0,-167.3,97.4
2024-10-14 11:00:00,28.0,99.0,6297.1,6407.6,1094.8,1923.2,1593.0,866.5,304.0,14.6,0.0,110.5,29.6,15.4,8.3,37.3,47.7,996.3,11,0,288,10,2024,100.0,0,-110.5,98.3
2024-10-14 12:00:00,28.0,99.0,7488.3,6979.6,1387.9,2260.4,1895.9,1029.1,364.9,256.3,220.2,13.5,0.0,11.9,5.0,47.1,43.8,1004.3,12,0,288,10,2024,100.0,0,508.6,107.3
2024-10-14 13:00:00,28.0,99.0,6893.0,6644.6,1200.2,2180.5,1733.9,971.8,333.3,131.0,128.5,0.0,17.8,7.8,3.4,64.4,52.5,1005.3,13,0,288,10,2024,100.0,0,248.4,103.7
2024-10-14 14:00:00,28.0,99.0,7213.8,7106.1,1122.2,2212.8,1805.2,957.2,366.3,5.2,53.0,3.8,15.9,7.4,6.8,83.4,42.6,1000.1,14,0,288,10,2024,100.0,0,107.8,101.5
2024-10-14 15:00:00,28.0,99.0,7535.9,6845.9,934.1,2096.5,1923.3,1080.4,386.5,466.8,280.0,0.0,16.0,6.6,3.4,42.7,50.0,1015.8,15,0,288,10,2024,100.0,-1,690.0,110.1
2024-10-14 16:00:00,28.0,99.0,7487.4,7047.0,656.3,2180.0,1905.6,1120.0,383.0,255.7,138.2,0.0,0.0,6.2,10.9,17.1,47.8,1009.7,16,0,288,10,2024,100.0,0,440.4,106.2
2024-10-14 17:00:00,28.0,99.0,7418.9,6739.9,353.7,2169.1,1900.6,1113.1,381.2,362.5,274.1,24.6,1.5,8.0,6.8,42.2,51.1,1011.5,17,0,288,10,2024,100.0,-1,679.0,110.1
2024-10-14 18:00:00,28.0,99.0,7098.0,6315.8,59.2,2354.1,1683.4,959.9,349.9,440.6,307.6,0.0,11.7,6.9,8.5,73.6,60.1,1010.5,18,0,288,10,2024,100.0,-1,782.2,112.4
2024-10-14 19:00:00,28.0,99.0,7071.6,5868.1,10.7,2132.7,1637.2,948.6,348.0,722.1,459.9,0.0,29.9,3.3,1.3,35.4,56.6,999.5,19,0,288,10,2024,100.0,-1,1203.5,120.5
2024-10-14 20:00:00,28.0,99.0,6525.5,6154.3,0.0,2087.3,1589.9,923.9,285.7,242.4,138.1,61.1,0.0,6.0,6.5,41.3,37.1,1005.7,20,0,288,10,2024,100.0,0,371.2,106.0
2024-10-14 21:00:00,28.0,99.0,5668.0,5468.7,0.0,1679.7,1409.0,872.3,264.1,118.5,74.4,0.0,0.0,8.0,0.0,76.4,55.1,1006.2,21,0,288,10,2024,100.0,0,199.3,103.6
2024-10-14 22:00:00,28.0,99.0,4884.3,5617.6,49.9,1497.6,1280.0,639.1,249.3,0.0,0.0,479.2,286.5,7.7,7.5,55.7,60.7,999.1,22,0,288,10,2024,100.0,1,-733.3,86.9
2024-10-14 23:00:00,28.0,99.0,5292.3,4656.0,3.5,1593.4,1470.4,744.9,252.1,396.9,253.3,9.7,0.0,10.7,4.0,53.9,61.2,1010.6,23,0,288,10,2024,100.0,-1,636.3,113.7
2024-10-15 00:00:00,28.0,99.0,5349.9,4700.1,0.0,1555.6,1280.6,686.3,244.5,361.7,243.8,29.5,0.0,10.2,0.0,3.7,30.6,1002.8,0,1,289,10,2024,100.0,-1,649.8,113.8
2024-10-15 01:00:00,28.0,99.0,4350.3,4100.7,19.5,1218.4,1175.4,757.4,296.8,188.0,74.2,29.1,0.0,11.7,4.6,70.1,59.6,1000.8,1,1,289,10,2024,100.0,0,249.6,106.1
2024-10-15 02:00:00,28.0,99.0,4257.1,4781.5,0.0,1277.0,1069.5,605.3,232.8,0.0,0.0,322.6,219.6,12.4,7.0,37.3,46.9,1005.8,2,1,289,10,2024,100.0,1,-524.4,89.0
2024-10-15 03:00:00,28.0,99.0,4599.4,4842.1,0.0,1305.6,1103.0,747.5,247.6,0.0,0.0,141.3,98.5,15.1,8.3,38.6,38.7,1002.4,3,1,289,10,2024,100.0,1,-242.7,95.0
2024-10-15 04:00:00,28.0,99.0,4686.3,4615.5,3.8,1419.7,1200.5,636.0,204.6,14.6,55.8,23.4,15.9,16.4,1.6,39.2,54.6,998.6,4,1,289,10,2024,100.0,0,70.8,101.5
2024-10-15 05:00:00,28.0,99.0,5015.2,4794.4,0.0,1463.6,1281.4,763.7,242.6,160.6,83.0,54.8,0.0,14.1,5.1,65.3,56.6,1002.4,5,1,289,10,2024,100.0,0,220.8,104.6
2024-10-15 06:00:00,28.0,99.0,5398.9,5106.8,36.6,1698.2,1370.0,721.5,241.6,189.1,131.6,0.0,0.0,17.0,10.3,20.8,41.1,993.2,6,1,289,10,2024,100.0,0,292.1,105.7
2024-10-15 07:00:00,28.0,99.0,5316.1,5431.8,251.7,1517.8,1432.3,776.9,255.8,0.0,0.0,120.8,63.0,16.0,3.3,87.1,66.3,1006.8,7,1,289,10,2024,100.0,0,-115.7,97.9
2024-10-15 08:00:00,28.0,99.0,5352.3,5665.7,542.2,1595.9,1294.4,732.5,271.0,0.0,12.4,153.0,131.3,16.8,10.5,52.9,41.9,1006.7,8,1,289,10,2024,100.0,1,-313.4,94.5
2024-10-15 09:00:00,28.0,99.0,5749.1,6370.0,747.4,1697.2,1464.0,776.5,297.3,0.0,11.6,418.8,250.3,13.7,2.6,45.1,45.3,1006.3,9,1,289,10,2024,100.0,1,-620.9,90.3
2024-10-15 10:00:00,28.0,99.0,6236.0,6287.5,949.7,1836.4,1428.7,896.5,322.4,0.0,4.1,53.0,0.0,13.5,5.1,81.1,58.2,1006.0,10,1,289,10,2024,100.0,0,-51.5,99.2
2024-10-15 11:00:00,28.0,99.0,7038.7,6193.4,1200.8,2187.9,1644.7,983.7,348.8,525.1,372.7,0.2,0.5,13.5,3.7,45.8,49.9,1001.0,11,1,289,10,2024,100.0,-1,845.3,113.6
2024-10-15 12:00:00,28.0,99.0,6920.6,6778.1,1229.5,1910.9,1722.9,893.7,335.7,34.0,65.2,13.5,0.0,9.2,12.1,95.4,52.0,998.3,12,1,289,10,2024,100.0,0,142.6,102.1
2024-10-15 13:00:00,28.0,99.0,7568.3,6836.1,1338.1,2091.5,1832.4,1043.6,363.1,440.4,281.5,33.1,0.0,9.0,6.2,45.7,37.6,1005.0,13,1,289,10,2024,100.0,-1,732.1,110.7
2024-10-15 14:00:00,28.0,99.0,7021.9,6686.1,1029.7,2076.0,1848.4,899.7,351.5,239.9,139.8,30.2,29.8,5.1,1.4,61.2,46.2,999.7,14,1,289,10,2024,100.0,0,335.8,105.0
2024-10-15 15:00:00,28.0,99.0,7580.4,7004.5,977.1,2457.7,1956.5,1027.1,384.3,370.4,233.4,31.0,0.0,4.5,3.1,32.3,36.0,1011.6,15,1,289,10,2024,100.0,0,575.9,108.2
2024-10-15 16:00:00,28.0,99.0,7238.6,6377.0,610.1,2205.3,1843.8,985.5,378.8,546.5,357.5,0.0,21.9,4.6,9.7,61.6,50.5,1001.6,16,1,289,10,2024,100.0,-1,861.6,113.5
2024-10-15 17:00:00,28.0,99.0,7445.2,6739.9,447.7,2372.0,1851.8,1049.3,362.2,409.5,272.4,11.8,10.0,5.1,0.9,73.6,61.0,1005.5,17,1,289,10,2024,100.0,-1,705.3,110.5
2024-10-15 18:00:00,28.0,99.0,6988.9,6392.1,24.9,2198.5,1670.3,963.7,345.9,377.3,215.7,0.0,11.4,4.9,7.7,56.0,70.3,998.6,18,1,289,10,2024,100.0,-1,596.8,109.3
2024-10-15 19:00:00,28.0,99.0,6973.3,5975.4,29.3,1958.5,1518.8,1021.6,313.5,600.4,378.2,0.0,0.0,8.1,4.4,91.9,44.6,1001.4,19,1,289,10,2024,100.0,-1,997.9,116.7
2024-10-15 20:00:00,28.0,99.0,6266.5,5525.0,3.3,1878.4,1504.9,930.6,298.6,464.9,292.5,0.0,0.0,8.5,6.0,56.9,51.7,1004.2,20,1,289,10,2024,100.0,-1,741.5,113.4
